rm: cannot remove ‘/home/yangsi/.matlab/local_cluster_jobs/R2019b/Job5/Task7.common.mat’: Stale file handle
rm: cannot remove ‘/home/yangsi/.matlab/local_cluster_jobs/R2019b/Job2/Task2-13.in.mat’: Stale file handle
rm: cannot remove ‘/home/yangsi/.matlab/local_cluster_jobs/R2019b/Job2/Task13.out.mat’: Stale file handle
rm: cannot remove ‘/home/yangsi/.matlab/local_cluster_jobs/R2019b/Job2/Task4.out.mat’: Stale file handle
rm: cannot remove ‘/home/yangsi/.matlab/local_cluster_jobs/R2019b/Job2/Task12.common.mat’: Stale file handle
rm: cannot remove ‘/home/yangsi/.matlab/local_cluster_jobs/R2019b/Job2/Task8.out.mat’: Stale file handle

                            < M A T L A B (R) >
                  Copyright 1984-2019 The MathWorks, Inc.
              R2019b Update 3 (9.7.0.1261785) 64-bit (glnxa64)
                             November 27, 2019

 
To get started, type doc.
For product information, visit www.mathworks.com.
 
>> >> >> >> >> >> >> >> 
OptCase =

    'Optimmay4'

>> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> Starting parallel pool (parpool) using the 'local' profile ...
Connected to the parallel pool (number of workers: 13).
>> >> >> >> >> >> >> bgc1d_iteration - cost : 0.036089
bgc1d_iteration - cost : 0.0079882
bgc1d_iteration - cost : 0.0080311
bgc1d_iteration - cost : 0.0081042
bgc1d_iteration - cost : 0.0081485
bgc1d_iteration - cost : 0.0080012
bgc1d_iteration - cost : 0.0080568
bgc1d_iteration - cost : 0.0080038
bgc1d_iteration - cost : 0.0080166
bgc1d_iteration - cost : 0.0080364
bgc1d_iteration - cost : 0.0079961
bgc1d_iteration - cost : 0.0080326
bgc1d_iteration - cost : 0.0079848
bgc1d_iteration - cost : 0.0080041
bgc1d_iteration - cost : 0.0080177
bgc1d_iteration - cost : 0.0080216
bgc1d_iteration - cost : 0.0079763
bgc1d_iteration - cost : 0.0079837
bgc1d_iteration - cost : 0.0080385
bgc1d_iteration - cost : 0.0079931
bgc1d_iteration - cost : 0.0080118
bgc1d_iteration - cost : 0.0079993
bgc1d_iteration - cost : 0.0079955
bgc1d_iteration - cost : 0.0080584
bgc1d_iteration - cost : 0.0079892
bgc1d_iteration - cost : 0.0080753
bgc1d_iteration - cost : 0.0080179
bgc1d_iteration - cost : 0.0080959
bgc1d_iteration - cost : 0.0079931
bgc1d_iteration - cost : 0.0079951
bgc1d_iteration - cost : 0.0082337
bgc1d_iteration - cost : 0.0079843
bgc1d_iteration - cost : 0.0080203
bgc1d_iteration - cost : 0.0080608
bgc1d_iteration - cost : 0.0080055
bgc1d_iteration - cost : 0.0080227
bgc1d_iteration - cost : 0.0080697
bgc1d_iteration - cost : 0.0080394
bgc1d_iteration - cost : 0.008055
bgc1d_iteration - cost : 0.0080612
bgc1d_iteration - cost : 0.0080565
bgc1d_iteration - cost : 0.0080017
bgc1d_iteration - cost : 0.0079825
bgc1d_iteration - cost : 0.0080099
bgc1d_iteration - cost : 0.0081441
bgc1d_iteration - cost : 0.0079817
bgc1d_iteration - cost : 0.0079962
bgc1d_iteration - cost : 0.0080536
bgc1d_iteration - cost : 0.0080152
bgc1d_iteration - cost : 0.0079867
bgc1d_iteration - cost : 0.0080009
bgc1d_iteration - cost : 0.0079763
bgc1d_iteration - cost : 0.0080023
bgc1d_iteration - cost : 0.0079807
bgc1d_iteration - cost : 0.0080242
bgc1d_iteration - cost : 0.0080012
bgc1d_iteration - cost : 0.0079967
bgc1d_iteration - cost : 0.0080103
bgc1d_iteration - cost : 0.0079771
bgc1d_iteration - cost : 0.0080701
bgc1d_iteration - cost : 0.0079964
bgc1d_iteration - cost : 0.0079739
bgc1d_iteration - cost : 0.0080095
bgc1d_iteration - cost : 0.0080331
bgc1d_iteration - cost : 0.0079969
bgc1d_iteration - cost : 0.0080407
bgc1d_iteration - cost : 0.0080084
bgc1d_iteration - cost : 0.0080145
bgc1d_iteration - cost : 0.0079796
bgc1d_iteration - cost : 0.0080366
bgc1d_iteration - cost : 0.0080588
bgc1d_iteration - cost : 0.0080411
bgc1d_iteration - cost : 0.0080095
bgc1d_iteration - cost : 0.0079886
bgc1d_iteration - cost : 0.0080766
bgc1d_iteration - cost : 0.0080117
bgc1d_iteration - cost : 0.0080237
bgc1d_iteration - cost : 0.0080379
bgc1d_iteration - cost : 0.0081308
bgc1d_iteration - cost : 0.0080008
bgc1d_iteration - cost : 0.0080256
bgc1d_iteration - cost : 0.0080089
bgc1d_iteration - cost : 0.0080324
bgc1d_iteration - cost : 0.0080087
bgc1d_iteration - cost : 0.008023
bgc1d_iteration - cost : 0.0080478
bgc1d_iteration - cost : 0.0080085
bgc1d_iteration - cost : 0.0079996
bgc1d_iteration - cost : 0.0081
bgc1d_iteration - cost : 0.0080151
bgc1d_iteration - cost : 0.0079937
bgc1d_iteration - cost : 0.0079866
bgc1d_iteration - cost : 0.0079986
bgc1d_iteration - cost : 0.0080108
bgc1d_iteration - cost : 0.0079657
bgc1d_iteration - cost : 0.0080234
bgc1d_iteration - cost : 0.008039
bgc1d_iteration - cost : 0.0080208
bgc1d_iteration - cost : 0.0080157
bgc1d_iteration - cost : 0.0080222
bgc1d_iteration - cost : 0.0080667
bgc1d_iteration - cost : 0.0079937
bgc1d_iteration - cost : 0.0080797
bgc1d_iteration - cost : 0.0080821
bgc1d_iteration - cost : 0.0080109
bgc1d_iteration - cost : 0.0082188
bgc1d_iteration - cost : 0.0081528
bgc1d_iteration - cost : 0.0080353
bgc1d_iteration - cost : 0.0080153
bgc1d_iteration - cost : 0.0079978
bgc1d_iteration - cost : 0.0081838
bgc1d_iteration - cost : 0.0079953
bgc1d_iteration - cost : 0.0079901
bgc1d_iteration - cost : 0.0079682
bgc1d_iteration - cost : 0.0079945
bgc1d_iteration - cost : 0.0080065
bgc1d_iteration - cost : 0.0079916
bgc1d_iteration - cost : 0.0079751
bgc1d_iteration - cost : 0.0079897
bgc1d_iteration - cost : 0.008048
bgc1d_iteration - cost : 0.0079889
bgc1d_iteration - cost : 0.0079664
bgc1d_iteration - cost : 0.0079773
bgc1d_iteration - cost : 0.0079648
bgc1d_iteration - cost : 0.0080973
bgc1d_iteration - cost : 0.0081295
bgc1d_iteration - cost : 0.0079881
bgc1d_iteration - cost : 0.0079672
bgc1d_iteration - cost : 0.0080919
bgc1d_iteration - cost : 0.007962
bgc1d_iteration - cost : 0.0080388
  200 ,   2601 : 7.9619963194717e-03 +(3e-05,2e-04) | 3.23e+00 |  1:3.8e-03 12:1.0e-02
bgc1d_iteration - cost : 0.0079974
bgc1d_iteration - cost : 0.0079763
bgc1d_iteration - cost : 0.0080561
bgc1d_iteration - cost : 0.0079715
bgc1d_iteration - cost : 0.00798
bgc1d_iteration - cost : 0.00798
bgc1d_iteration - cost : 0.0081293
bgc1d_iteration - cost : 0.0079685
bgc1d_iteration - cost : 0.0079517
bgc1d_iteration - cost : 0.0080755
bgc1d_iteration - cost : 0.0080137
bgc1d_iteration - cost : 0.0082258
bgc1d_iteration - cost : 0.0080895
bgc1d_iteration - cost : 0.0079534
bgc1d_iteration - cost : 0.0079785
bgc1d_iteration - cost : 0.0079994
bgc1d_iteration - cost : 0.0079619
bgc1d_iteration - cost : 0.0079612
bgc1d_iteration - cost : 0.0080354
bgc1d_iteration - cost : 0.0079658
bgc1d_iteration - cost : 0.0079818
bgc1d_iteration - cost : 0.0079426
bgc1d_iteration - cost : 0.0080744
bgc1d_iteration - cost : 0.0080228
bgc1d_iteration - cost : 0.008056
bgc1d_iteration - cost : 0.0079887
bgc1d_iteration - cost : 0.0080586
bgc1d_iteration - cost : 0.0079744
bgc1d_iteration - cost : 0.008117
bgc1d_iteration - cost : 0.0080319
bgc1d_iteration - cost : 0.0080413
bgc1d_iteration - cost : 0.0080118
bgc1d_iteration - cost : 0.0081369
bgc1d_iteration - cost : 0.0080254
bgc1d_iteration - cost : 0.0080291
bgc1d_iteration - cost : 0.0080028
bgc1d_iteration - cost : 0.0079906
bgc1d_iteration - cost : 0.0079523
bgc1d_iteration - cost : 0.0079662
bgc1d_iteration - cost : 0.008027
bgc1d_iteration - cost : 0.007988
bgc1d_iteration - cost : 0.0079768
bgc1d_iteration - cost : 0.0079715
bgc1d_iteration - cost : 0.0079602
bgc1d_iteration - cost : 0.007972
bgc1d_iteration - cost : 0.007986
bgc1d_iteration - cost : 0.008003
bgc1d_iteration - cost : 0.0080104
bgc1d_iteration - cost : 0.0080466
bgc1d_iteration - cost : 0.0079501
bgc1d_iteration - cost : 0.007966
bgc1d_iteration - cost : 0.007981
bgc1d_iteration - cost : 0.0080043
bgc1d_iteration - cost : 0.0079766
bgc1d_iteration - cost : 0.0079792
bgc1d_iteration - cost : 0.0079786
bgc1d_iteration - cost : 0.0079939
bgc1d_iteration - cost : 0.0079733
bgc1d_iteration - cost : 0.0080082
bgc1d_iteration - cost : 0.0079923
bgc1d_iteration - cost : 0.008017
bgc1d_iteration - cost : 0.0079692
bgc1d_iteration - cost : 0.0084653
bgc1d_iteration - cost : 0.0080295
bgc1d_iteration - cost : 0.0079961
bgc1d_iteration - cost : 0.0079836
bgc1d_iteration - cost : 0.0079644
bgc1d_iteration - cost : 0.0079608
bgc1d_iteration - cost : 0.007974
bgc1d_iteration - cost : 0.007967
bgc1d_iteration - cost : 0.007952
bgc1d_iteration - cost : 0.0079951
bgc1d_iteration - cost : 0.0079779
bgc1d_iteration - cost : 0.0079419
bgc1d_iteration - cost : 0.0079665
bgc1d_iteration - cost : 0.0079912
bgc1d_iteration - cost : 0.0079592
bgc1d_iteration - cost : 0.0079703
bgc1d_iteration - cost : 0.0079379
bgc1d_iteration - cost : 0.0079845
bgc1d_iteration - cost : 0.0079837
bgc1d_iteration - cost : 0.0079676
bgc1d_iteration - cost : 0.008162
bgc1d_iteration - cost : 0.0081897
bgc1d_iteration - cost : 0.0079556
bgc1d_iteration - cost : 0.0079532
bgc1d_iteration - cost : 0.0079652
bgc1d_iteration - cost : 0.0079515
bgc1d_iteration - cost : 0.0079371
bgc1d_iteration - cost : 0.0079708
bgc1d_iteration - cost : 0.0080038
bgc1d_iteration - cost : 0.0079701
bgc1d_iteration - cost : 0.0080522
bgc1d_iteration - cost : 0.0079572
bgc1d_iteration - cost : 0.0079866
bgc1d_iteration - cost : 0.0079395
bgc1d_iteration - cost : 0.0080446
bgc1d_iteration - cost : 0.0079352
bgc1d_iteration - cost : 0.0079574
bgc1d_iteration - cost : 0.0079259
bgc1d_iteration - cost : 0.0079845
bgc1d_iteration - cost : 0.0079767
bgc1d_iteration - cost : 0.0079346
bgc1d_iteration - cost : 0.007947
bgc1d_iteration - cost : 0.0079615
bgc1d_iteration - cost : 0.0079583
bgc1d_iteration - cost : 0.0080097
bgc1d_iteration - cost : 0.0079257
bgc1d_iteration - cost : 0.0079485
bgc1d_iteration - cost : 0.0079872
bgc1d_iteration - cost : 0.0079685
bgc1d_iteration - cost : 0.007954
bgc1d_iteration - cost : 0.0079727
bgc1d_iteration - cost : 0.0079895
bgc1d_iteration - cost : 0.0079681
bgc1d_iteration - cost : 0.008063
bgc1d_iteration - cost : 0.0080139
bgc1d_iteration - cost : 0.0079768
bgc1d_iteration - cost : 0.0079348
bgc1d_iteration - cost : 0.0079539
bgc1d_iteration - cost : 0.0079908
bgc1d_iteration - cost : 0.0079315
bgc1d_iteration - cost : 0.0079489
bgc1d_iteration - cost : 0.0080097
bgc1d_iteration - cost : 0.0079948
bgc1d_iteration - cost : 0.0079535
bgc1d_iteration - cost : 0.007935
bgc1d_iteration - cost : 0.0082884
bgc1d_iteration - cost : 0.0079334
bgc1d_iteration - cost : 0.0079302
bgc1d_iteration - cost : 0.0079636
bgc1d_iteration - cost : 0.007991
bgc1d_iteration - cost : 0.0079417
bgc1d_iteration - cost : 0.0079354
bgc1d_iteration - cost : 0.0079381
bgc1d_iteration - cost : 0.0079558
bgc1d_iteration - cost : 0.0079403
bgc1d_iteration - cost : 0.0079277
bgc1d_iteration - cost : 0.0079453
bgc1d_iteration - cost : 0.0079532
bgc1d_iteration - cost : 0.0079992
bgc1d_iteration - cost : 0.0079569
bgc1d_iteration - cost : 0.00793
bgc1d_iteration - cost : 0.0079088
bgc1d_iteration - cost : 0.0079645
bgc1d_iteration - cost : 0.0079851
bgc1d_iteration - cost : 0.0079694
bgc1d_iteration - cost : 0.007937
bgc1d_iteration - cost : 0.0079569
bgc1d_iteration - cost : 0.007949
bgc1d_iteration - cost : 0.008043
bgc1d_iteration - cost : 0.0079582
bgc1d_iteration - cost : 0.0079272
bgc1d_iteration - cost : 0.0079252
bgc1d_iteration - cost : 0.0079592
bgc1d_iteration - cost : 0.0079317
bgc1d_iteration - cost : 0.007941
bgc1d_iteration - cost : 0.0079162
bgc1d_iteration - cost : 0.0079454
bgc1d_iteration - cost : 0.0079873
bgc1d_iteration - cost : 0.0079949
bgc1d_iteration - cost : 0.007973
bgc1d_iteration - cost : 0.0080438
bgc1d_iteration - cost : 0.00793
bgc1d_iteration - cost : 0.0079429
bgc1d_iteration - cost : 0.0079277
bgc1d_iteration - cost : 0.0079171
bgc1d_iteration - cost : 0.0079516
bgc1d_iteration - cost : 0.0079557
bgc1d_iteration - cost : 0.0079292
bgc1d_iteration - cost : 0.0079634
bgc1d_iteration - cost : 0.0079159
bgc1d_iteration - cost : 0.0079497
bgc1d_iteration - cost : 0.0079973
bgc1d_iteration - cost : 0.007971
bgc1d_iteration - cost : 0.0079249
bgc1d_iteration - cost : 0.0079578
bgc1d_iteration - cost : 0.0079191
bgc1d_iteration - cost : 0.0079615
bgc1d_iteration - cost : 0.0079409
bgc1d_iteration - cost : 0.0079627
bgc1d_iteration - cost : 0.0079285
bgc1d_iteration - cost : 0.0079386
bgc1d_iteration - cost : 0.0079076
bgc1d_iteration - cost : 0.0079422
bgc1d_iteration - cost : 0.0079774
bgc1d_iteration - cost : 0.0079043
bgc1d_iteration - cost : 0.0079296
bgc1d_iteration - cost : 0.0079685
bgc1d_iteration - cost : 0.0079555
bgc1d_iteration - cost : 0.0079255
bgc1d_iteration - cost : 0.0079764
bgc1d_iteration - cost : 0.0079179
bgc1d_iteration - cost : 0.0079357
bgc1d_iteration - cost : 0.0079616
bgc1d_iteration - cost : 0.0079205
bgc1d_iteration - cost : 0.0079313
bgc1d_iteration - cost : 0.0079358
bgc1d_iteration - cost : 0.0079245
bgc1d_iteration - cost : 0.0079079
bgc1d_iteration - cost : 0.0079356
bgc1d_iteration - cost : 0.0080201
bgc1d_iteration - cost : 0.0079226
bgc1d_iteration - cost : 0.0079528
bgc1d_iteration - cost : 0.0079232
bgc1d_iteration - cost : 0.0079152
bgc1d_iteration - cost : 0.0079201
bgc1d_iteration - cost : 0.0078968
bgc1d_iteration - cost : 0.0079274
bgc1d_iteration - cost : 0.0078834
bgc1d_iteration - cost : 0.0079756
bgc1d_iteration - cost : 0.0079223
bgc1d_iteration - cost : 0.007965
bgc1d_iteration - cost : 0.0080892
bgc1d_iteration - cost : 0.0080199
bgc1d_iteration - cost : 0.0079175
bgc1d_iteration - cost : 0.0079444
bgc1d_iteration - cost : 0.0080228
bgc1d_iteration - cost : 0.0079772
bgc1d_iteration - cost : 0.0080525
bgc1d_iteration - cost : 0.0080135
bgc1d_iteration - cost : 0.0078718
bgc1d_iteration - cost : 0.0079534
bgc1d_iteration - cost : 0.0079006
bgc1d_iteration - cost : 0.007907
bgc1d_iteration - cost : 0.0080674
bgc1d_iteration - cost : 0.0079576
bgc1d_iteration - cost : 0.0079363
bgc1d_iteration - cost : 0.0079196
bgc1d_iteration - cost : 0.0079006
bgc1d_iteration - cost : 0.007925
bgc1d_iteration - cost : 0.0079113
bgc1d_iteration - cost : 0.0079752
bgc1d_iteration - cost : 0.0079532
bgc1d_iteration - cost : 0.0079769
bgc1d_iteration - cost : 0.0078871
bgc1d_iteration - cost : 0.0079119
bgc1d_iteration - cost : 0.0078923
bgc1d_iteration - cost : 0.0079334
bgc1d_iteration - cost : 0.0078794
bgc1d_iteration - cost : 0.007999
bgc1d_iteration - cost : 0.0079568
bgc1d_iteration - cost : 0.0078991
bgc1d_iteration - cost : 0.0078845
bgc1d_iteration - cost : 0.00789
bgc1d_iteration - cost : 0.0079232
bgc1d_iteration - cost : 0.007895
bgc1d_iteration - cost : 0.0079461
bgc1d_iteration - cost : 0.0079038
bgc1d_iteration - cost : 0.0079115
bgc1d_iteration - cost : 0.0078821
bgc1d_iteration - cost : 0.0079354
bgc1d_iteration - cost : 0.0079585
bgc1d_iteration - cost : 0.0078892
bgc1d_iteration - cost : 0.0078751
bgc1d_iteration - cost : 0.007892
bgc1d_iteration - cost : 0.0079316
bgc1d_iteration - cost : 0.0079494
bgc1d_iteration - cost : 0.0079336
bgc1d_iteration - cost : 0.0079067
bgc1d_iteration - cost : 0.0079548
bgc1d_iteration - cost : 0.0079531
bgc1d_iteration - cost : 0.0079093
bgc1d_iteration - cost : 0.0079178
bgc1d_iteration - cost : 0.0078939
bgc1d_iteration - cost : 0.0078748
bgc1d_iteration - cost : 0.0078863
bgc1d_iteration - cost : 0.0079604
bgc1d_iteration - cost : 0.0078892
bgc1d_iteration - cost : 0.0079626
bgc1d_iteration - cost : 0.0078961
bgc1d_iteration - cost : 0.007888
bgc1d_iteration - cost : 0.0079332
bgc1d_iteration - cost : 0.0078536
bgc1d_iteration - cost : 0.0078485
bgc1d_iteration - cost : 0.0079137
bgc1d_iteration - cost : 0.0078823
bgc1d_iteration - cost : 0.0079015
bgc1d_iteration - cost : 0.0078931
bgc1d_iteration - cost : 0.0079095
bgc1d_iteration - cost : 0.0079008
bgc1d_iteration - cost : 0.0079263
bgc1d_iteration - cost : 0.0079107
bgc1d_iteration - cost : 0.0078816
bgc1d_iteration - cost : 0.0078828
bgc1d_iteration - cost : 0.0079273
bgc1d_iteration - cost : 0.0078817
bgc1d_iteration - cost : 0.0078915
bgc1d_iteration - cost : 0.0079079
bgc1d_iteration - cost : 0.0078775
bgc1d_iteration - cost : 0.0078739
bgc1d_iteration - cost : 0.0078919
bgc1d_iteration - cost : 0.0078532
bgc1d_iteration - cost : 0.007874
bgc1d_iteration - cost : 0.0079037
bgc1d_iteration - cost : 0.0078961
bgc1d_iteration - cost : 0.0078845
bgc1d_iteration - cost : 0.0078838
bgc1d_iteration - cost : 0.0078785
bgc1d_iteration - cost : 0.0079123
bgc1d_iteration - cost : 0.0078742
bgc1d_iteration - cost : 0.0079599
bgc1d_iteration - cost : 0.0078959
bgc1d_iteration - cost : 0.0078868
bgc1d_iteration - cost : 0.0078383
bgc1d_iteration - cost : 0.0078914
bgc1d_iteration - cost : 0.0078687
bgc1d_iteration - cost : 0.0078616
bgc1d_iteration - cost : 0.0078687
bgc1d_iteration - cost : 0.0079571
bgc1d_iteration - cost : 0.0078926
bgc1d_iteration - cost : 0.0078475
bgc1d_iteration - cost : 0.0078785
bgc1d_iteration - cost : 0.0079525
bgc1d_iteration - cost : 0.0078518
bgc1d_iteration - cost : 0.0078667
bgc1d_iteration - cost : 0.0078836
bgc1d_iteration - cost : 0.0078253
bgc1d_iteration - cost : 0.0078807
bgc1d_iteration - cost : 0.0078543
bgc1d_iteration - cost : 0.0078413
bgc1d_iteration - cost : 0.0078739
bgc1d_iteration - cost : 0.0079248
bgc1d_iteration - cost : 0.0078547
bgc1d_iteration - cost : 0.0078441
bgc1d_iteration - cost : 0.0078291
bgc1d_iteration - cost : 0.0078836
bgc1d_iteration - cost : 0.0078785
bgc1d_iteration - cost : 0.0079105
bgc1d_iteration - cost : 0.0078713
bgc1d_iteration - cost : 0.0079602
bgc1d_iteration - cost : 0.0078677
bgc1d_iteration - cost : 0.0080025
bgc1d_iteration - cost : 0.00788
bgc1d_iteration - cost : 0.0078576
bgc1d_iteration - cost : 0.0078554
bgc1d_iteration - cost : 0.007882
bgc1d_iteration - cost : 0.0079314
bgc1d_iteration - cost : 0.0078811
bgc1d_iteration - cost : 0.007898
bgc1d_iteration - cost : 0.0078096
bgc1d_iteration - cost : 0.0078639
bgc1d_iteration - cost : 0.0078627
bgc1d_iteration - cost : 0.0079054
bgc1d_iteration - cost : 0.0078368
bgc1d_iteration - cost : 0.0078902
bgc1d_iteration - cost : 0.0079073
bgc1d_iteration - cost : 0.0080784
bgc1d_iteration - cost : 0.007865
bgc1d_iteration - cost : 0.0079344
bgc1d_iteration - cost : 0.007869
bgc1d_iteration - cost : 0.0080494
bgc1d_iteration - cost : 0.0078206
bgc1d_iteration - cost : 0.0078632
bgc1d_iteration - cost : 0.0078127
bgc1d_iteration - cost : 0.0078638
bgc1d_iteration - cost : 0.0078742
bgc1d_iteration - cost : 0.007843
bgc1d_iteration - cost : 0.0078252
bgc1d_iteration - cost : 0.00788
bgc1d_iteration - cost : 0.0078349
bgc1d_iteration - cost : 0.0078447
bgc1d_iteration - cost : 0.0078705
bgc1d_iteration - cost : 0.008038
bgc1d_iteration - cost : 0.007842
bgc1d_iteration - cost : 0.0078614
bgc1d_iteration - cost : 0.0078912
bgc1d_iteration - cost : 0.0078924
bgc1d_iteration - cost : 0.0078613
bgc1d_iteration - cost : 0.0079614
bgc1d_iteration - cost : 0.0078039
bgc1d_iteration - cost : 0.0079279
bgc1d_iteration - cost : 0.0078992
bgc1d_iteration - cost : 0.0078183
bgc1d_iteration - cost : 0.007816
bgc1d_iteration - cost : 0.0079216
bgc1d_iteration - cost : 0.007897
bgc1d_iteration - cost : 0.0078286
bgc1d_iteration - cost : 0.0078238
bgc1d_iteration - cost : 0.0080346
bgc1d_iteration - cost : 0.0078963
bgc1d_iteration - cost : 0.0081435
bgc1d_iteration - cost : 0.008057
bgc1d_iteration - cost : 0.0079335
bgc1d_iteration - cost : 0.0079993
bgc1d_iteration - cost : 0.0078166
bgc1d_iteration - cost : 0.0078278
bgc1d_iteration - cost : 0.0078604
bgc1d_iteration - cost : 0.0078498
bgc1d_iteration - cost : 0.0077828
bgc1d_iteration - cost : 0.0080269
bgc1d_iteration - cost : 0.007849
bgc1d_iteration - cost : 0.0077733
bgc1d_iteration - cost : 0.0079225
bgc1d_iteration - cost : 0.008045
bgc1d_iteration - cost : 0.0078376
bgc1d_iteration - cost : 0.0077865
bgc1d_iteration - cost : 0.0078913
bgc1d_iteration - cost : 0.008122
bgc1d_iteration - cost : 0.0077757
bgc1d_iteration - cost : 0.0082033
bgc1d_iteration - cost : 0.0078155
bgc1d_iteration - cost : 0.0079245
bgc1d_iteration - cost : 0.0077822
bgc1d_iteration - cost : 0.00783
bgc1d_iteration - cost : 0.0078031
bgc1d_iteration - cost : 0.0079076
bgc1d_iteration - cost : 0.007821
bgc1d_iteration - cost : 0.0077476
bgc1d_iteration - cost : 0.0077491
bgc1d_iteration - cost : 0.0079145
bgc1d_iteration - cost : 0.0079395
bgc1d_iteration - cost : 0.0077832
bgc1d_iteration - cost : 0.0078317
bgc1d_iteration - cost : 0.007832
bgc1d_iteration - cost : 0.0078826
bgc1d_iteration - cost : 0.0079145
bgc1d_iteration - cost : 0.0077648
bgc1d_iteration - cost : 0.0077597
bgc1d_iteration - cost : 0.0077357
bgc1d_iteration - cost : 0.0078692
bgc1d_iteration - cost : 0.0077711
bgc1d_iteration - cost : 0.0077978
bgc1d_iteration - cost : 0.0078576
bgc1d_iteration - cost : 0.0077568
bgc1d_iteration - cost : 0.007849
bgc1d_iteration - cost : 0.0081576
bgc1d_iteration - cost : 0.00794
bgc1d_iteration - cost : 0.0078895
bgc1d_iteration - cost : 0.0077648
bgc1d_iteration - cost : 0.0077629
bgc1d_iteration - cost : 0.0079636
bgc1d_iteration - cost : 0.0077514
bgc1d_iteration - cost : 0.0078232
bgc1d_iteration - cost : 0.0077495
bgc1d_iteration - cost : 0.0078458
bgc1d_iteration - cost : 0.0077599
bgc1d_iteration - cost : 0.0078474
bgc1d_iteration - cost : 0.00773
bgc1d_iteration - cost : 0.007734
bgc1d_iteration - cost : 0.0077978
bgc1d_iteration - cost : 0.0077656
bgc1d_iteration - cost : 0.0078639
bgc1d_iteration - cost : 0.0077889
bgc1d_iteration - cost : 0.0077486
bgc1d_iteration - cost : 0.007806
bgc1d_iteration - cost : 0.0078102
bgc1d_iteration - cost : 0.0078424
bgc1d_iteration - cost : 0.0077661
bgc1d_iteration - cost : 0.0077426
bgc1d_iteration - cost : 0.0078061
bgc1d_iteration - cost : 0.0078069
bgc1d_iteration - cost : 0.0077239
bgc1d_iteration - cost : 0.0077913
bgc1d_iteration - cost : 0.0079284
bgc1d_iteration - cost : 0.0078002
bgc1d_iteration - cost : 0.009538
bgc1d_iteration - cost : 0.0077339
bgc1d_iteration - cost : 0.0079857
bgc1d_iteration - cost : 0.007782
bgc1d_iteration - cost : 0.0077798
bgc1d_iteration - cost : 0.0078085
bgc1d_iteration - cost : 0.0078203
bgc1d_iteration - cost : 0.0078145
bgc1d_iteration - cost : 0.0079006
bgc1d_iteration - cost : 0.0080587
bgc1d_iteration - cost : 0.0078559
bgc1d_iteration - cost : 0.0078081
bgc1d_iteration - cost : 0.0081108
bgc1d_iteration - cost : 0.007721
bgc1d_iteration - cost : 0.007804
bgc1d_iteration - cost : 0.0078903
bgc1d_iteration - cost : 0.0079575
bgc1d_iteration - cost : 0.007943
bgc1d_iteration - cost : 0.010224
bgc1d_iteration - cost : 0.007821
bgc1d_iteration - cost : 0.0079298
bgc1d_iteration - cost : 0.0077508
bgc1d_iteration - cost : 0.0077419
bgc1d_iteration - cost : 0.0079507
bgc1d_iteration - cost : 0.0077879
bgc1d_iteration - cost : 0.0077409
bgc1d_iteration - cost : 0.0078087
bgc1d_iteration - cost : 0.0077348
bgc1d_iteration - cost : 0.0079211
bgc1d_iteration - cost : 0.0078155
bgc1d_iteration - cost : 0.0077831
bgc1d_iteration - cost : 0.0079884
bgc1d_iteration - cost : 0.0077257
bgc1d_iteration - cost : 0.007724
